"COM","TNCC","NCC","NCCENR","LIBELLE","DATE_DEBUT","DATE_FIN"
"57050","0","BARCHAIN","Barchain","Barchain","1943-01-01",""
"57051","0","BARONVILLE","Baronville","Baronville","1943-01-01",""
"57052","0","BARST","Barst","Barst","1943-01-01",""
"57053","0","BASSING","Bassing","Bassing","1943-01-01",""
"57054","0","BAUDRECOURT","Baudrecourt","Baudrecourt","1943-01-01",""
"57055","0","BAZONCOURT","Bazoncourt","Bazoncourt","1943-01-01",""
"57056","0","BEBING","Bébing","Bébing","1943-01-01",""
"57057","0","BECHY","Béchy","Béchy","1943-01-01",""
"57058","0","BEHREN LES FORBACH","Behren-lès-Forbach","Behren-lès-Forbach","1943-01-01",""
"57059","0","BELLANGE","Bellange","Bellange","1943-01-01",""
"57060","0","BENESTROFF","Bénestroff","Bénestroff","1943-01-01",""
"57061","0","BENING LES SAINT AVOLD","Béning-lès-Saint-Avold","Béning-lès-Saint-Avold","1943-01-01",""
"57062","0","BERG SUR MOSELLE","Berg-sur-Moselle","Berg-sur-Moselle","1943-01-01",""
"57063","0","BERIG VINTRANGE","Bérig-Vintrange","Bérig-Vintrange","1943-01-01",""
"57064","0","BERLING","Berling","Berling","1943-01-01",""
"57065","0","BERMERING","Bermering","Bermering","1943-01-01",""
"57066","0","BERTHELMING","Berthelming","Berthelming","1943-01-01",""
"57067","0","BERTRANGE","Bertrange","Bertrange","1943-01-01",""
"57068","0","BERTRING","Bertring","Bertring","1943-01-01","1960-01-01"
"57069","0","BERVILLER EN MOSELLE","Berviller-en-Moselle","Berviller-en-Moselle","1943-01-01","1973-01-01"
"57069","0","BERVILLER EN MOSELLE","Berviller-en-Moselle","Berviller-en-Moselle","1981-01-01",""
"57070","0","BETTANGE","Bettange","Bettange","1943-01-01",""
"57071","0","BETTBORN","Bettborn","Bettborn","1943-01-01",""
"57072","0","BETTELAINVILLE","Bettelainville","Bettelainville","1943-01-01",""
"57073","0","BETTING LES SAINT AVOLD","Betting-lès-Saint-Avold","Betting-lès-Saint-Avold","1943-01-01","2005-09-16"
"57073","0","BETTING","Betting","Betting","2005-09-16",""
"57074","0","BETTVILLER","Bettviller","Bettviller","1943-01-01",""
"57075","0","BEUX","Beux","Beux","1943-01-01",""
"57076","0","BEYREN LES SIERCK","Beyren-lès-Sierck","Beyren-lès-Sierck","1943-01-01",""
"57077","0","BEZANGE LA PETITE","Bezange-la-Petite","Bezange-la-Petite","1943-01-01",""
"57078","0","BIBERKIRCH","Biberkirch","Biberkirch","1943-01-01","1967-12-30"
"57079","0","BIBICHE","Bibiche","Bibiche","1943-01-01",""
"57080","0","BICKENHOLTZ","Bickenholtz","Bickenholtz","1943-01-01",""
"57081","0","BIDESTROFF","Bidestroff","Bidestroff","1943-01-01",""
"57082","0","BIDING","Biding","Biding","1943-01-01",""
"57083","0","BINING","Bining","Bining","1943-01-01",""
"57084","0","BIONCOURT","Bioncourt","Bioncourt","1943-01-01",""
"57085","0","BIONVILLE SUR NIED","Bionville-sur-Nied","Bionville-sur-Nied","1943-01-01",""
"57086","0","BISPING","Bisping","Bisping","1943-01-01","1973-09-09"
"57086","0","BELLES FORETS","Belles-Forêts","Belles-Forêts","1973-09-09",""
"57087","0","BISTEN EN LORRAINE","Bisten-en-Lorraine","Bisten-en-Lorraine","1943-01-01",""
"57088","0","BISTROFF","Bistroff","Bistroff","1943-01-01",""
"57089","0","BITCHE","Bitche","Bitche","1943-01-01",""
"57090","0","BLANCHE EGLISE","Blanche-Église","Blanche-Église","1943-01-01",""
"57091","0","BLIESBRUCK","Bliesbruck","Bliesbruck","1943-01-01",""
"57092","0","BLIES EBERSING","Blies-Ébersing","Blies-Ébersing","1943-01-01",""
"57093","0","BLIES GUERSVILLER","Blies-Guersviller","Blies-Guersviller","1943-01-01",""
"57094","0","BORNY","Borny","Borny","1943-01-01","1961-12-09"
"57095","0","BOUCHEPORN","Boucheporn","Boucheporn","1943-01-01",""
"57096","0","BOULANGE","Boulange","Boulange","1943-01-01",""
"57097","0","BOULAY MOSELLE","Boulay-Moselle","Boulay-Moselle","1943-01-01",""
"57098","0","BOURGALTROFF","Bourgaltroff","Bourgaltroff","1943-01-01",""
"57099","0","BOURDONNAY","Bourdonnay","Bourdonnay","1943-01-01",""
"57100","0","BOURSCHEID","Bourscheid","Bourscheid","1943-01-01",""
"57101","0","BOUSBACH","Bousbach","Bousbach","1943-01-01",""
"57102","0","BOUSSE","Bousse","Bousse","1943-01-01",""
"57103","0","BOUSSEVILLER","Bousseviller","Bousseviller","1943-01-01",""
"57104","0","BOUST","Boust","Boust","1943-01-01",""
"57105","0","BOUSTROFF","Boustroff","Boustroff","1943-01-01",""
"57106","0","BOUZONVILLE","Bouzonville","Bouzonville","1943-01-01",""
"57107","0","BREHAIN","Bréhain","Bréhain","1943-01-01",""
"57108","0","BREIDENBACH","Breidenbach","Breidenbach","1943-01-01",""
"57109","0","BREISTROFF LA GRANDE","Breistroff-la-Grande","Breistroff-la-Grande","1943-01-01",""
"57110","0","BRETTNACH","Brettnach","Brettnach","1943-01-01","1974-05-01"
"57110","0","BRETTNACH","Brettnach","Brettnach","1982-01-01",""
"57111","0","BRONVAUX","Bronvaux","Bronvaux","1943-01-01",""
"57112","0","BROUCK","Brouck","Brouck","1943-01-01",""
"57113","0","BROUDERDORFF","Brouderdorff","Brouderdorff","1943-01-01",""
"57114","0","BROUVILLER","Brouviller","Brouviller","1943-01-01",""
"57115","0","BRULANGE","Brulange","Brulange","1943-01-01",""
"57116","0","BUCHY","Buchy","Buchy","1943-01-01",""
"57117","0","BUDING","Buding","Buding","1943-01-01",""
"57118","0","BUDLING","Budling","Budling","1943-01-01",""
"57119","0","BUHL LORRAINE","Buhl-Lorraine","Buhl-Lorraine","1943-01-01",""
"57120","0","BURLIONCOURT","Burlioncourt","Burlioncourt","1943-01-01",""
"57121","0","BURTONCOURT","Burtoncourt","Burtoncourt","1943-01-01",""
"57122","0","CAPPEL","Cappel","Cappel","1943-01-01",""
"57123","0","CARLING","Carling","Carling","1943-01-01",""
"57124","0","CATTENOM","Cattenom","Cattenom","1943-01-01",""
"57125","0","CHAILLY LES ENNERY","Chailly-lès-Ennery","Chailly-lès-Ennery","1943-01-01",""
"57126","0","CHAMBREY","Chambrey","Chambrey","1943-01-01",""
"57127","0","CHANVILLE","Chanville","Chanville","1943-01-01",""
"57128","0","CHARLEVILLE SOUS BOIS","Charleville-sous-Bois","Charleville-sous-Bois","1943-01-01",""
"57129","0","CHARLY","Charly","Charly","1943-01-01","1950-08-13"
"57129","0","CHARLY ORADOUR","Charly-Oradour","Charly-Oradour","1950-08-13",""
"57130","0","CHATEAU BREHAIN","Château-Bréhain","Château-Bréhain","1943-01-01",""
"57131","0","CHATEAU ROUGE","Château-Rouge","Château-Rouge","1943-01-01",""
"57132","0","CHATEAU SALINS","Château-Salins","Château-Salins","1943-01-01",""
"57133","0","CHATEAU VOUE","Château-Voué","Château-Voué","1943-01-01",""
"57134","0","CHATEL SAINT GERMAIN","Châtel-Saint-Germain","Châtel-Saint-Germain","1943-01-01",""
"57135","0","CHEMERY","Chémery","Chémery","1943-01-01","1973-05-01"
"57136","0","CHEMERY LES DEUX","Chémery-les-Deux","Chémery-les-Deux","1943-01-01",""
"57137","0","CHEMINOT","Cheminot","Cheminot","1943-01-01",""
"57138","0","CHENOIS","Chenois","Chenois","1943-01-01",""
"57139","0","CHERISEY","Chérisey","Chérisey","1943-01-01",""
"57140","0","CHESNY","Chesny","Chesny","1943-01-01",""
"57141","0","CHICOURT","Chicourt","Chicourt","1943-01-01",""
"57142","0","CHIEULLES","Chieulles","Chieulles","1943-01-01",""
"57143","0","CLOUANGE","Clouange","Clouange","1943-01-01",""
"57144","0","COCHEREN","Cocheren","Cocheren","1943-01-01",""
"57145","0","COINCY","Coincy","Coincy","1943-01-01",""
"57146","0","COIN LES CUVRY","Coin-lès-Cuvry","Coin-lès-Cuvry","1943-01-01",""
"57147","0","COIN SUR SEILLE","Coin-sur-Seille","Coin-sur-Seille","1943-01-01",""
"57148","0","COLLIGNY","Colligny","Colligny","1943-01-01","2016-06-01"
"57148","0","COLLIGNY MAIZERY","Colligny-Maizery","Colligny-Maizery","2016-06-01",""
"57149","0","COLMEN","Colmen","Colmen","1943-01-01",""
"57150","0","CONDE NORTHEN","Condé-Northen","Condé-Northen","1943-01-01",""
"57151","0","CONTHIL","Conthil","Conthil","1943-01-01",""
"57152","0","CONTZ LES BAINS","Contz-les-Bains","Contz-les-Bains","1943-01-01",""
"57153","0","CORNY","Corny","Corny","1943-01-01","1955-11-04"
"57153","0","CORNY SUR MOSELLE","Corny-sur-Moselle","Corny-sur-Moselle","1955-11-04",""
"57154","0","COUME","Coume","Coume","1943-01-01",""
"57155","0","COURCELLES CHAUSSY","Courcelles-Chaussy","Courcelles-Chaussy","1943-01-01",""
"57156","0","COURCELLES SUR NIED","Courcelles-sur-Nied","Courcelles-sur-Nied","1943-01-01",""
"57157","0","COUTURES","Coutures","Coutures","1943-01-01","1975-06-01"
"57158","0","CRAINCOURT","Craincourt","Craincourt","1943-01-01",""
"57159","0","CREHANGE","Créhange","Créhange","1943-01-01",""
"57160","0","CREUTZWALD LA CROIX","Creutzwald-la-Croix","Creutzwald-la-Croix","1943-01-01","1961-07-30"
"57160","0","CREUTZWALD","Creutzwald","Creutzwald","1961-07-30",""
"57161","0","CUTTING","Cutting","Cutting","1943-01-01",""
"57162","0","CUVRY","Cuvry","Cuvry","1943-01-01",""
"57163","0","DABO","Dabo","Dabo","1943-01-01",""
"57164","0","DAIN","Dain","Dain","1943-01-01","1955-11-04"
"57164","0","DAIN EN SAULNOIS","Dain-en-Saulnois","Dain-en-Saulnois","1955-11-04","1965-01-01"
"57165","0","DALEM","Dalem","Dalem","1943-01-01",""
"57166","0","DALHAIN","Dalhain","Dalhain","1943-01-01",""
"57167","0","DALSTEIN","Dalstein","Dalstein","1943-01-01",""
"57168","0","DANNE ET QUATRE VENTS","Danne-et-Quatre-Vents","Danne-et-Quatre-Vents","1943-01-01",""
"57169","0","DANNELBOURG","Dannelbourg","Dannelbourg","1943-01-01",""
"57170","0","DEDELING","Dédeling","Dédeling","1943-01-01","1981-02-01"
"57171","0","DELME","Delme","Delme","1943-01-01",""
"57172","0","DENTING","Denting","Denting","1943-01-01",""
"57173","0","DESSELING","Desseling","Desseling","1943-01-01","1973-09-09"
"57173","0","DESSELING","Desseling","Desseling","1986-01-01",""
"57174","0","DESTRY","Destry","Destry","1943-01-01",""
"57175","0","DIANE CAPELLE","Diane-Capelle","Diane-Capelle","1943-01-01","1972-10-01"
"57175","0","DIANE ET KERPRICH","Diane-et-Kerprich","Diane-et-Kerprich","1972-10-01","1985-01-01"
"57175","0","DIANE CAPELLE","Diane-Capelle","Diane-Capelle","1985-01-01",""
"57176","0","DIEBLING","Diebling","Diebling","1943-01-01",""
"57177","0","DIEUZE","Dieuze","Dieuze","1943-01-01",""
"57178","0","DIFFEMBACH LES HELLIMER","Diffembach-lès-Hellimer","Diffembach-lès-Hellimer","1943-01-01",""
"57179","0","DISTROFF","Distroff","Distroff","1943-01-01",""
"57180","0","DOLVING","Dolving","Dolving","1943-01-01",""
"57181","0","DOMNON LES DIEUZE","Domnon-lès-Dieuze","Domnon-lès-Dieuze","1943-01-01","1994-07-01"
"57181","0","DOMNOM LES DIEUZE","Domnom-lès-Dieuze","Domnom-lès-Dieuze","1994-07-01",""
"57182","0","DONJEUX","Donjeux","Donjeux","1943-01-01",""
"57183","0","DONNELAY","Donnelay","Donnelay","1943-01-01",""
"57184","0","DORNOT","Dornot","Dornot","1943-01-01","2016-01-01"
"57185","0","DOURD HAL","Dourd'Hal","Dourd'Hal","1943-01-01","1965-01-01"
"57186","1","EBERSVILLER","Ébersviller","Ébersviller","1943-01-01",""
"57187","1","EBLANGE","Éblange","Éblange","1943-01-01",""
"57188","1","EGUELSHARDT","Éguelshardt","Éguelshardt","1943-01-01",""
"57189","1","EINCHEVILLE","Eincheville","Eincheville","1943-01-01",""
"57190","1","ELVANGE","Elvange","Elvange","1943-01-01",""
"57191","1","ELZANGE","Elzange","Elzange","1943-01-01",""
"57192","1","ENCHENBERG","Enchenberg","Enchenberg","1943-01-01",""
"57193","1","ENNERY","Ennery","Ennery","1943-01-01",""
"57194","1","ENTRANGE","Entrange","Entrange","1943-01-01",""
"57195","1","EPPING","Epping","Epping","1943-01-01",""
"57196","1","ERCHING","Erching","Erching","1943-01-01",""
"57197","1","ERNESTVILLER","Ernestviller","Ernestviller","1943-01-01",""
"57198","1","ERSTROFF","Erstroff","Erstroff","1943-01-01",""
"57199","1","ESCHERANGE","Escherange","Escherange","1943-01-01",""
"57200","4","ETANGS","Étangs","Les Étangs","1943-01-01",""
"57201","1","ETTING","Etting","Etting","1943-01-01",""
"57202","1","ETZLING","Etzling","Etzling","1943-01-01",""
"57203","1","EVRANGE","Évrange","Évrange","1943-01-01",""
"57204","0","FAILLY","Failly","Failly","1943-01-01",""
"57205","0","FALCK","Falck","Falck","1943-01-01",""
"57206","0","FAMECK","Fameck","Fameck","1943-01-01",""
"57207","0","FAREBERSVILLER","Farébersviller","Farébersviller","1943-01-01",""
"57208","0","FARSCHVILLER","Farschviller","Farschviller","1943-01-01",""
"57209","0","FAULQUEMONT","Faulquemont","Faulquemont","1943-01-01",""
"57210","0","FENETRANGE","Fénétrange","Fénétrange","1943-01-01",""
"57211","0","FEVES","Fèves","Fèves","1943-01-01",""
"57212","0","FEY","Féy","Féy","1943-01-01",""
"57213","0","FILSTROFF","Filstroff","Filstroff","1943-01-01",""
"57214","0","FIXEM","Fixem","Fixem","1943-01-01",""
"57215","0","FLASTROFF","Flastroff","Flastroff","1943-01-01",""
"57216","0","FLEISHEIM","Fleisheim","Fleisheim","1943-01-01",""
"57217","0","FLETRANGE","Flétrange","Flétrange","1943-01-01",""
"57218","0","FLEURY","Fleury","Fleury","1943-01-01",""
"57219","0","FLEVY","Flévy","Flévy","1943-01-01",""
"57220","0","FLOCOURT","Flocourt","Flocourt","1943-01-01",""
"57221","0","FLORANGE","Florange","Florange","1943-01-01",""
"57222","0","FOLKLING","Folkling","Folkling","1943-01-01",""
"57223","0","FOLPERSVILLER","Folpersviller","Folpersviller","1943-01-01","1971-01-01"
"57224","0","FOLSCHVILLER","Folschviller","Folschviller","1943-01-01",""
"57225","0","FONTENY","Fonteny","Fonteny","1943-01-01",""
"57226","0","FONTOY","Fontoy","Fontoy","1943-01-01",""
"57227","0","FORBACH","Forbach","Forbach","1943-01-01",""
"57228","0","FOSSIEUX","Fossieux","Fossieux","1943-01-01",""
"57229","0","FOULCREY","Foulcrey","Foulcrey","1943-01-01",""
"57230","0","FOULIGNY","Fouligny","Fouligny","1943-01-01",""
"57231","0","FOVILLE","Foville","Foville","1943-01-01",""
"57232","0","FRANCALTROFF","Francaltroff","Francaltroff","1943-01-01",""
"57233","0","FRAQUELFING","Fraquelfing","Fraquelfing","1943-01-01",""
"57234","0","FRAUENBERG","Frauenberg","Frauenberg","1943-01-01",""
"57235","0","FREISTROFF","Freistroff","Freistroff","1943-01-01",""
"57236","0","FREMERY","Frémery","Frémery","1943-01-01",""
"57237","0","FREMESTROFF","Frémestroff","Frémestroff","1943-01-01",""
"57238","0","FRESNES EN SAULNOIS","Fresnes-en-Saulnois","Fresnes-en-Saulnois","1943-01-01",""
"57239","0","FREYBOUSE","Freybouse","Freybouse","1943-01-01",""
"57240","0","FREYMING","Freyming","Freyming","1943-01-01","1971-02-15"
"57240","0","FREYMING MERLEBACH","Freyming-Merlebach","Freyming-Merlebach","1971-02-15",""
"57241","0","FRIBOURG","Fribourg","Fribourg","1943-01-01",""
"57242","0","GANDRANGE","Gandrange","Gandrange","1943-01-01",""
"57243","0","GARCHE","Garche","Garche","1943-01-01","1970-07-01"
"57244","0","GARREBOURG","Garrebourg","Garrebourg","1943-01-01",""
"57245","0","GAVISSE","Gavisse","Gavisse","1943-01-01",""
"57246","0","GELUCOURT","Gelucourt","Gelucourt","1943-01-01",""
"57247","0","GERBECOURT","Gerbécourt","Gerbécourt","1943-01-01",""
"57248","0","GIVRYCOURT","Givrycourt","Givrycourt","1943-01-01","1973-07-01"
"57248","0","GIVRYCOURT","Givrycourt","Givrycourt","1998-01-01",""
"57249","0","GLATIGNY","Glatigny","Glatigny","1943-01-01",""
"57250","0","GOETZENBRUCK","Goetzenbruck","Goetzenbruck","1943-01-01",""
"57251","0","GOIN","Goin","Goin","1943-01-01",""
"57252","0","GOMELANGE","Gomelange","Gomelange","1943-01-01",""
"57253","0","GONDREXANGE","Gondrexange","Gondrexange","1943-01-01",""
"57254","0","GORZE","Gorze","Gorze","1943-01-01",""
"57255","0","GOSSELMING","Gosselming","Gosselming","1943-01-01",""
"57256","0","GRAVELOTTE","Gravelotte","Gravelotte","1943-01-01",""
"57257","0","GREMECEY","Grémecey","Grémecey","1943-01-01",""
"57258","0","GRENING","Gréning","Gréning","1943-01-01",""
"57259","0","GRINDORFF","Grindorff","Grindorff","1943-01-01","2002-04-14"
"57259","0","GRINDORFF BIZING","Grindorff-Bizing","Grindorff-Bizing","2002-04-14",""
"57260","0","GROSBLIEDERSTROFF","Grosbliederstroff","Grosbliederstroff","1943-01-01",""
"57261","0","GROS REDERCHING","Gros-Réderching","Gros-Réderching","1943-01-01",""
"57262","0","GROSTENQUIN","Grostenquin","Grostenquin","1943-01-01",""
"57263","0","GRUNDVILLER","Grundviller","Grundviller","1943-01-01",""
"57264","0","GUEBENHOUSE","Guebenhouse","Guebenhouse","1943-01-01",""
"57265","0","GUEBESTROFF","Guébestroff","Guébestroff","1943-01-01",""
"57266","0","GUEBLANGE LES DIEUZE","Guéblange-lès-Dieuze","Guéblange-lès-Dieuze","1943-01-01",""
"57267","0","GUEBLANGE LES SARRALBE","Guéblange-lès-Sarralbe","Guéblange-lès-Sarralbe","1943-01-01","1948-07-18"
"57267","2","VAL DE GUEBLANGE","Val-de-Guéblange","Le Val-de-Guéblange","1948-07-18",""
"57268","0","GUEBLING","Guébling","Guébling","1943-01-01",""
"57269","0","GUENANGE","Guénange","Guénange","1943-01-01",""
"57270","0","GUENESTROFF","Guénestroff","Guénestroff","1943-01-01","1973-03-01"
"57270","0","VAL DE BRIDE","Val-de-Bride","Val-de-Bride","1973-03-01",""
"57271","0","GUENVILLER","Guenviller","Guenviller","1943-01-01",""
"57272","0","GUERMANGE","Guermange","Guermange","1943-01-01",""
"57273","0","GUERSTLING","Guerstling","Guerstling","1943-01-01",""
"57274","0","GUERTING","Guerting","Guerting","1943-01-01",""
"57275","0","GUESSLING","Guessling","Guessling","1943-01-01","1956-07-13"
"57275","0","GUESSLING HEMERING","Guessling-Hémering","Guessling-Hémering","1956-07-13",""
"57276","0","GUINGLANGE","Guinglange","Guinglange","1943-01-01",""
"57277","0","GUINKIRCHEN","Guinkirchen","Guinkirchen","1943-01-01",""
"57278","0","GUINZELING","Guinzeling","Guinzeling","1943-01-01",""
"57279","0","GUIRLANGE","Guirlange","Guirlange","1943-01-01","1973-03-01"
"57280","0","GUNTZVILLER","Guntzviller","Guntzviller","1943-01-01",""
"57281","1","HABOUDANGE","Haboudange","Haboudange","1943-01-01",""
"57282","1","HAGEN","Hagen","Hagen","1943-01-01",""
"57283","1","HAGONDANGE","Hagondange","Hagondange","1943-01-01",""
"57284","1","HALLERING","Hallering","Hallering","1943-01-01",""
"57285","1","HALLING LES BOULAY MOSELLE","Halling-lès-Boulay-Moselle","Halling-lès-Boulay-Moselle","1943-01-01","1957-04-13"
"57285","1","HALLING LES BOULAY","Halling-lès-Boulay","Halling-lès-Boulay","1957-04-13","1973-01-01"
"57286","1","HALSTROFF","Halstroff","Halstroff","1943-01-01",""
"57287","0","BASSE HAM","Basse-Ham","Basse-Ham","1943-01-01",""
"57288","0","HAM SOUS VARSBERG","Ham-sous-Varsberg","Ham-sous-Varsberg","1943-01-01",""
"57289","0","HAMBACH","Hambach","Hambach","1943-01-01",""
"57290","0","HAMPONT","Hampont","Hampont","1943-01-01",""
"57291","0","HANGVILLER","Hangviller","Hangviller","1943-01-01",""
"57292","1","HANNOCOURT","Hannocourt","Hannocourt","1943-01-01",""
"57293","0","HAN SUR NIED","Han-sur-Nied","Han-sur-Nied","1943-01-01",""
"57294","0","HANVILLER","Hanviller","Hanviller","1943-01-01",""
"57295","1","HARAUCOURT SUR SEILLE","Haraucourt-sur-Seille","Haraucourt-sur-Seille","1943-01-01",""
"57296","1","HARGARTEN AUX MINES","Hargarten-aux-Mines","Hargarten-aux-Mines","1943-01-01",""
"57297","1","HARPRICH","Harprich","Harprich","1943-01-01",""
"57298","1","HARREBERG","Harreberg","Harreberg","1943-01-01",""
"57299","1","HARTZVILLER","Hartzviller","Hartzviller","1943-01-01",""
"57300","1","HASELBOURG","Haselbourg","Haselbourg","1943-01-01",""
"57301","1","HASPELSCHIEDT","Haspelschiedt","Haspelschiedt","1943-01-01",""
"57302","1","HATTIGNY","Hattigny","Hattigny","1943-01-01",""
"57303","1","HAUCONCOURT","Hauconcourt","Hauconcourt","1943-01-01",""
"57304","1","HAUT CLOCHER","Haut-Clocher","Haut-Clocher","1943-01-01",""
"57305","1","HAVANGE","Havange","Havange","1943-01-01",""
"57306","1","HAYANGE","Hayange","Hayange","1943-01-01",""
"57307","1","HAYES","Hayes","Hayes","1943-01-01",""
"57308","1","HAZEMBOURG","Hazembourg","Hazembourg","1943-01-01",""
"57309","1","HEINING","Heining","Heining","1943-01-01","1947-06-14"
"57309","1","HEINING LES BOUZONVILLE","Heining-lès-Bouzonville","Heining-lès-Bouzonville","1947-06-14",""
"57310","1","HELLERING","Hellering","Hellering","1943-01-01","1961-07-30"
"57310","1","HELLERING LES FENETRANGE","Hellering-lès-Fénétrange","Hellering-lès-Fénétrange","1961-07-30",""
"57311","1","HELLIMER","Hellimer","Hellimer","1943-01-01",""
"57312","1","HELSTROFF","Helstroff","Helstroff","1943-01-01",""
"57313","1","HEMILLY","Hémilly","Hémilly","1943-01-01",""
"57314","1","HEMING","Héming","Héming","1943-01-01",""
"57315","1","HENRIDORFF","Henridorff","Henridorff","1943-01-01",""
"57316","1","HENRIVILLE","Henriville","Henriville","1943-01-01",""
"57317","1","HERANGE","Hérange","Hérange","1943-01-01",""
